CoordSource,AreaOfInterest,AreaOfInterestID,County,GNISID_LW,SA_LW_hec,latitude,longitude,OBJECTID,PermanentID,FDate,Resolution,GNISID,GNISName,Area_SqKm,Elevation,ReachCode,FType,FCode,Visibility,ShapeLength,ShapeArea,JoinNotes,ShapeSource
Lakewatch,Little Wauseon Bay,0,Orange,292953,NA,28.50263333,-81.5406,423286,112029141,7/10/13,2,279743,Lake Butler,7.02176927,29.9,3.09E+12,390,39009,2000000,0.186627774,0.000647069,,NHD
Lakewatch,Little Weir,0,Marion,305965,130,29.01793333,-81.97786667,125013,{2D589D9F-BF4A-4A98-ABC7-C44444455829},5/28/20,2,305965,Little Lake Weir,1.32007434,0,3.08E+12,390,39000,2000000,0.073446032,0.000122254,,NHD
FWC,Little Wekiva River,252,,,,28.683933,-81.3971,,,,,,,,,,,,,,,,NHD
Lakewatch,Little Wilson,0,Hillsborough,NA,NA,28.14723333,-82.4921,77722,68757996,6/18/19,2,,,0.03933121,0,3.10E+12,390,39004,250000,0.01739267,3.61E-06,,NHD
Lakewatch,Little Winterset,0,Polk,293430,NA,27.9648,-81.68053333,89781,78622001,11/2/12,2,293430,Lake Winterset,2.2016809,131,3.10E+12,390,39009,2000000,0.066649107,0.000201933,,NHD
Lakewatch,Live Oak,0,Osceola,285874,152,28.2314,-81.2351,428456,112036381,8/19/13,2,285874,Live Oak Lake,1.55287905,19.5,3.09E+12,390,39009,2000000,0.051316922,0.000142762,,NHD
Lakewatch,Livingston,0,Polk,285891,487,27.68453333,-81.52313333,427902,112045629,4/15/11,2,285891,Lake Livingston,4.608,26.5,3.09E+12,390,39009,2000000,0.090451464,0.000421512,,NHD
FWC,"Livingston, Lake",253,,,,27.685278,-81.519167,427902,112045629,4/15/11,2,285891,Lake Livingston,4.608,26.5,3.09E+12,390,39009,2000000,0.090451464,0.000421512,,NHD
Lakewatch,Lizzie,0,Osceola,285895,348,28.244525,-81.184775,430873,112035917,8/19/13,2,285895,Lake Lizzie,3.2955609,19.2,3.09E+12,390,39009,5000000,0.080458772,0.000303012,,NHD
Lakewatch,Lizzie,0,Polk,285894,38,27.81766667,-81.67063333,269721,78582167,11/2/12,2,285894,Lizzie Lake,0.30726764,146,3.10E+12,390,39009,500000,0.019995348,2.81E-05,,NHD
FWC,"Lizzie, Lake",254,,,,28.24416,-81.18631,430873,112035917,8/19/13,2,285895,Lake Lizzie,3.2955609,19.2,3.09E+12,390,39009,5000000,0.080458772,0.000303012,,NHD
Lakewatch,Loch Haven,0,Pinellas,NA,NA,28.1324,-82.7696,505560,58706267,2/1/19,2,,,0.01607266,0,3.10E+12,390,39004,100000,0.006400918,1.48E-06,,NHD
Lakewatch,Loch Leven,0,Lake,285898,70,28.82973333,-81.63526667,147778,112623954,5/28/20,2,285898,Loch Leven,0.68267662,0,3.08E+12,390,39000,1000000,0.030287656,6.31E-05,,NHD
Lakewatch,Lochloosa,0,Alachua,294060,2286,29.5136,-82.130175,147726,120024471,5/28/20,2,294060,Lochloosa Lake,22.08000922,0,3.08E+12,390,39000,5000000,0.192365113,0.002054703,,NHD
FWC,"Lochloosa, Lake",255,,,,29.50582,-82.10225,147726,120024471,5/28/20,2,294060,Lochloosa Lake,22.08000922,0,3.08E+12,390,39000,5000000,0.192365113,0.002054703,,NHD
Lakewatch,Lock,0,Charlotte,NA,NA,26.93013333,-82.20053333,,,,,,,,,,,,,,,,NHD
Lakewatch,Lockhart,0,Orange,285911,8.9,28.62293333,-81.43253333,104665,107808939,9/10/09,2,285911,Lake Lockhart,0.078,73,3.08E+12,390,39009,250000,0.011085732,7.18E-06,,NHD
Lakewatch,Locklin,0,Santa Rosa,285913,NA,30.6281,-87.05006667,,,,,,,,,,,,,,,,NHD
FWC,Lofton Creek,256,,,,30.623478,-81.571296,,,,,,,,,,,,,,,,NHD
Lakewatch,Lofton Pond,0,Leon,305974,5,30.3553,-84.3794,457360,129756095,12/2/04,2,305974,Lofton Pond,0.11,14,3.12E+12,390,39009,500000,0.022346427,1.03E-05,,NHD
Lakewatch,Long,0,Broward,NA,NA,26.14326667,-80.104,13107,{64A80903-C102-4E36-82AA-980372588372},12/4/20,2,,,0.03696287,0,3.09E+12,390,39004,0,0.022647551,3.34E-06,,NHD
Lakewatch,Long,0,Seminole,286020,28,28.664,-81.18983333,104679,107814629,5/6/15,2,286020,Long Lake,0.29828807,44,3.08E+12,390,39009,500000,0.030305108,2.75E-05,,NHD
Lakewatch,Long Pond,0,Hillsborough,286044,20.9,27.96603333,-82.26576667,470052,41957605,2/5/13,2,286044,Long Pond,0.22702763,44,3.10E+12,390,39009,500000,0.024338733,2.08E-05,,NHD
Lakewatch,Long Pond,0,Levy,298028,95,29.4437,-82.84696667,512900,99320715,9/1/15,2,298028,Long Pond,1.60674287,24,3.11E+12,390,39006,5000000,0.096746426,0.000149409,,NHD
Lakewatch,Long Pond,0,Putnam,277647,14,29.67043333,-81.99403333,176602,125973888,9/26/11,2,277647,Long Lake,0.949,90,3.08E+12,390,39009,1000000,0.051684166,8.85E-05,,NHD
Lakewatch,Longleat,0,Leon,NA,NA,30.5706,-84.2458,142380,129753566,3/26/08,2,,,0.036,0,3.12E+12,390,39004,250000,0.008625196,3.41E-06,,NHD
Lakewatch,Longmeadow River,0,Charlotte,2493917,NA,26.90123333,-82.25076667,,,,,,,,,,,,,,,,NHD
Lakewatch,Longshore,0,Collier,NA,NA,26.2642,-81.7172,437226,{A6A40F5F-7D73-4C0E-88CC-C11CF8200030},5/4/16,2,,,0.10760098,0,3.09E+12,436,43600,250000,0.042792853,9.72E-06,,NHD
Lakewatch,Loon,0,Sarasota,NA,NA,27.19196667,-82.46596667,156019,166404120,8/7/08,2,,,0.006,0,3.10E+12,436,43617,100000,0.003447824,5.76E-07,,NHD
Lakewatch,Lords,0,Hillsborough,NA,NA,28.10823333,-82.45143333,78908,68788894,6/18/19,2,,,0.09161277,0,3.10E+12,436,43600,250000,0.023586374,8.41E-06,,NHD
Lakewatch,Lorna Doone,0,Orange,286100,6,28.5417,-81.4033,226214,112027779,9/10/09,2,286100,Lake Lorna Doone,0.062,29.3,3.09E+12,390,39009,250000,0.008685157,5.71E-06,,NHD
Lakewatch,Lorraine,0,Lake,NA,5,28.82686667,-81.8817,244796,112657572,7/6/10,2,,,0.042,0,3.08E+12,390,39004,250000,0.012009276,3.91E-06,,NHD
Lakewatch,Lorraine,0,Volusia,286101,NA,28.88176667,-81.22376667,46959,107778785,10/16/03,2,286101,Lorraine Lake,0.072,0,3.08E+12,390,39004,250000,0.009993749,6.64E-06,,NHD
Lakewatch,Lost,0,Polk,NA,NA,27.81546667,-81.47753333,,,,,,,,,,,,,,,,NHD
Lakewatch,Lost,0,Seminole,286110,4.6,28.6704,-81.32253333,202682,107718739,10/16/03,2,286110,Lost Lake,0.048,0,3.08E+12,390,39004,250000,0.008159845,4.42E-06,,NHD
Lakewatch,Lost Cove,0,Orange,NA,NA,28.45163333,-81.50213333,250441,112030151,11/20/03,2,,,0.008,0,3.09E+12,390,39004,100000,0.003165484,7.71E-07,,NHD
Lakewatch,Lotela,0,Highlands,286124,279,27.5768,-81.48113333,32612,21480832,8/24/09,3,286124,Lake Lotela,3.223,32,3.09E+12,390,39009,,7791.911905,3223488.898,FDEP polygon a better fit,FDEP
FWC,"Lotela, Lake",257,,,,27.57904,-81.4836,32612,21480832,8/24/09,3,286124,Lake Lotela,3.223,32,3.09E+12,390,39009,,7791.911905,3223488.898,FDEP polygon a better fit,FDEP
Lakewatch,Lotus,0,Seminole,286128,46,28.64856667,-81.42146667,388761,{CC9F8C1F-1BE6-4D21-BD67-9D27792284C4},5/6/15,2,,,0.46151112,0,,466,46600,1000000,0.057307409,4.26E-05,outer boundary,NHD
Lakewatch,Lotus,0,Seminole,286128,46,28.64856667,-81.42146667,66019,107777619,10/30/13,2,286128,Lake Lotus,0.35465736,61,3.08E+12,390,39009,1000000,0.030946054,3.27E-05,center lake,NHD
Lakewatch,Lotus 2,0,Seminole,286129,1.22,28.67565,-81.3443,105144,107719143,9/10/09,2,286129,Lake Lotus,0.014,0,3.08E+12,390,39004,100000,0.004119634,0.000001279,,NHD
Lakewatch,Lou,0,Marion,305990,44,29.2328,-81.8541,230117,{07AFBCB2-27A1-4B51-9B70-E340C3A4706D},5/18/10,2,305990,Lake Lou,0.469,0,3.08E+12,390,39004,1000000,0.02631327,0.000043559,,NHD
FWC_2,"Lou, Lake",258,Marion,,,29.223981,-81.854988,230117,{07AFBCB2-27A1-4B51-9B70-E340C3A4706D},5/18/10,2,305990,Lake Lou,0.469,0,3.08E+12,390,39004,1000000,0.02631327,0.000043559,,NHD
FWC,Loughman Lake,259,,,,28.62734,-80.92988,161363,107777621,5/6/15,2,294062,Loughman Lake,2.64525565,5,3.08E+12,390,39009,5000000,0.204416871,0.000244094,,NHD
Lakewatch,Louisa,0,Lake,286136,1471,28.48336667,-81.74356667,254554,112683926,5/28/20,2,286136,Lake Louisa,12.81974894,0,3.08E+12,390,39000,5000000,0.146614511,0.001181276,,NHD
FWC,Louisa Lake,260,,,,28.47921,-81.73206,254554,112683926,5/28/20,2,286136,Lake Louisa,12.81974894,0,3.08E+12,390,39000,5000000,0.146614511,0.001181276,,NHD
Lakewatch,Louise,0,Orange,286141,59,28.47716667,-81.535,,,,,,,,,,,,,,,,NHD
Lakewatch,Louise,0,Volusia,286138,4,28.88166667,-81.19326667,18710,107778291,7/19/11,2,286138,Louise Lake,1.161,0,3.08E+12,390,39004,1000000,0.129079143,0.000107366,,NHD
FWC,"Louise, Lake",261,,,,28.476967,-81.531417,429979,120024234,7/10/13,2,286141,Lake Louise,0.51610035,0,3.09E+12,390,39004,1000000,0.042983712,4.76E-05,,NHD
Lakewatch,Love,0,Orange,NA,NA,28.63446667,-81.38406667,144105,107743067,10/16/03,2,,,0.016,75,3.08E+12,390,39009,100000,0.004622979,1.46E-06,,NHD
Lakewatch,Lowe,0,Suwannee,286159,NA,30.2212,-82.8356,510489,99350547,9/1/15,2,286159,Low Lake,0.27091687,0,3.11E+12,390,39004,500000,0.025704917,2.54E-05,,NHD
FWC,Lower Lake Louise,262,,,,29.322067,-81.498767,313013,107775869,2/13/15,2,286168,Lower Lake Louise,0.94304974,0,3.08E+12,390,39004,1000000,0.076950723,8.76E-05,,NHD
Lakewatch,Lower Louise,0,Volusia,286168,104,29.33226667,-81.5032,313013,107775869,2/13/15,2,286168,Lower Lake Louise,0.94304974,0,3.08E+12,390,39004,1000000,0.076950723,8.76E-05,,NHD
Lakewatch,Lower Myakka,0,Sarasota,286172,395,27.21843333,-82.32376667,293266,56700577,7/16/19,2,286172,Lower Myakka Lake,2.29539747,14,3.10E+12,390,39009,2000000,0.088709192,0.000209112,,NHD
FWC,Lower Myakka Lake,263,,,,27.21995,-82.327667,293266,56700577,7/16/19,2,286172,Lower Myakka Lake,2.29539747,14,3.10E+12,390,39009,2000000,0.088709192,0.000209112,,NHD
FWC,Lower Taylor Creek,1667,,,,27.215053,-80.799004,,,,,,,,,,,,,,,,NHD
FWC,Lowery Lake FMA,264,,,,29.847521,-82.001356,209354,125973857,2/12/19,2,308453,Lowry Lake,5.04926275,132,3.08E+12,390,39009,2000000,0.087138289,0.000471371,,NHD
FWC,Loxahatchee River,265,,,,26.932825,-80.175367,,,,,,,,,,,,,,,,NHD
Lakewatch,Lucerne,0,Pinellas,NA,NA,27.81466667,-82.6268,231349,68787630,4/22/19,2,,,0.00227656,0,3.10E+12,436,43600,50000,0.002096771,2.09E-07,,NHD
Lakewatch,Lucerne,0,Polk,286192,17,28.0791,-81.68376667,19490,78686167,8/24/12,2,286192,Lake Lucerne,0.16030247,129,3.10E+12,390,39009,500000,0.013945768,1.47E-05,,NHD
Lakewatch,Lucerne East,0,Orange,286193,NA,28.53526667,-81.3766,423816,112027807,11/20/03,2,,,0.021,0,3.09E+12,390,39004,250000,0.005281594,1.96E-06,,NHD
Lakewatch,Lucerne West,0,Orange,286193,NA,28.53463333,-81.37836667,427062,112027809,9/10/09,2,286193,Lake Lucerne,0.042,25.6,3.09E+12,390,39009,250000,0.007641737,3.84E-06,,NHD
Lakewatch,Lucien,0,Orange,286197,23,28.62673333,-81.39016667,41895,107777667,7/19/11,2,286197,Lake Lucien,0.234,92,3.08E+12,390,39009,500000,0.02274772,2.16E-05,,NHD
Lakewatch,Lucina,0,Duval,286198,2.8,30.34456667,-81.59983333,107266,125939770,7/24/19,2,286198,Lake Lucina,0.03736569,0,3.08E+12,436,43600,250000,0.009271171,3.51E-06,,NHD
Lakewatch,Lucy,0,Lake,286205,136,28.60455,-81.85005,124250,112688448,5/28/20,2,286205,Lake Lucy,1.72386076,0,3.08E+12,390,39000,5000000,0.0831045,0.000159024,,NHD
Lakewatch,Lucy,0,Orange,286204,29,28.57373333,-81.4966,230699,107808937,7/13/15,2,286204,Lake Lucy,0.25731785,68,3.08E+12,390,39009,500000,0.028991714,2.37E-05,,NHD
Lakewatch,Lucy Redland,0,Miami-Dade,NA,NA,25.44103333,-80.49213333,3452,138376111,6/16/14,2,,,0.00748733,0,3.09E+12,436,43600,100000,0.003741241,6.72E-07,,NHD
FWC,"Lucy, Lake",266,,,,28.60305,-81.85114,124250,112688448,5/28/20,2,286205,Lake Lucy,1.72386076,0,3.08E+12,390,39000,5000000,0.0831045,0.000159024,,NHD
Lakewatch,Lullwater,0,Bay,NA,NA,30.22196667,-85.8819,247487,122170680,6/28/04,2,,,0.142,0,3.14E+12,390,39004,500000,0.038948188,1.33E-05,,NHD
FWC,"Lullwater, Lake",267,,,,30.2208,-85.882267,247487,122170680,6/28/04,2,,,0.142,0,3.14E+12,390,39004,500000,0.038948188,1.33E-05,,NHD
Lakewatch,Lulu,0,Polk,286210,122,27.995675,-81.72155,293153,78690651,2/20/13,2,286210,Lake Lulu,1.13125762,131,3.10E+12,390,39009,5000000,0.048307092,0.000103778,,NHD
FWC,"Lulu, Lake",268,,,,27.9961,-81.7212,293153,78690651,2/20/13,2,286210,Lake Lulu,1.13125762,131,3.10E+12,390,39009,5000000,0.048307092,0.000103778,,NHD
Lakewatch,Lurna,0,Orange,286221,3,28.52276667,-81.3742,422640,112027879,9/10/09,2,286221,Lake Lurna,0.03,26.8,3.09E+12,390,39009,250000,0.006542607,2.77E-06,,NHD
Lakewatch,Lutz,0,Hillsborough,285710,NA,28.15316667,-82.4639,469722,41962569,1/3/13,2,285710,Little Hobbs Lake,0.03370783,0,3.10E+12,390,39004,250000,0.008456759,3.10E-06,,NHD
Lakewatch,Lynn,0,Highlands,NA,NA,27.39526667,-81.39676667,89601,112049775,11/20/03,2,,,0.082,0,3.09E+12,390,39004,500000,0.009886205,7.47E-06,,NHD
Lakewatch,Mabel,0,Polk,286235,47,27.97016667,-81.58853333,260095,78642091,11/2/12,2,286235,Lake Mabel,0.30248198,108,3.10E+12,390,39009,500000,0.029613158,2.77E-05,,NHD
FWC,"Macy, Lake",269,,,,28.972607,-81.232913,111213,107778425,2/13/15,2,286263,Lake Macy,0.0753233,0,3.08E+12,390,39004,5000000,0.013981413,6.97E-06,,NHD
Lakewatch,Magdalene,0,Hillsborough,286281,96,28.0818,-82.48216667,77889,68788930,6/18/19,2,286281,Lake Magdalene,0.96054826,0,3.10E+12,390,39004,1000000,0.066377978,8.82E-05,,NHD
Lakewatch,Maggiore,0,Orange,286285,12,28.7368,-81.60556667,147533,112608566,5/28/20,2,286285,Lake Maggiore,0.10868623,0,3.08E+12,390,39000,500000,0.014781331,1.00E-05,,NHD
Lakewatch,Maggiore,0,Pinellas,286284,154,27.7407,-82.65246667,548305,68768614,4/22/19,2,286284,Lake Maggiore,1.50942245,0,3.10E+12,390,39004,2000000,0.05520347,0.000138146,,NHD
FWC,"Maggiore, Lake",270,,,,27.738681,-82.653668,548305,68768614,4/22/19,2,286284,Lake Maggiore,1.50942245,0,3.10E+12,390,39004,2000000,0.05520347,0.000138146,,NHD
FWC,Magnolia Lake FMA,271,,,,29.823792,-82.017769,262050,125957288,9/27/04,2,286301,Magnolia Lake,0.821,125,3.08E+12,390,39009,1000000,0.032821196,7.66E-05,,NHD
Lakewatch,Maitland,0,Orange,286319,183,28.6167,-81.3519,79263,107807213,9/10/09,2,286319,Lake Maitland,1.818,66,3.08E+12,390,39009,2000000,0.107816653,0.000167732,,NHD
FWC,"Maitland, Lake",272,,,,28.6217,-81.351033,79263,107807213,9/10/09,2,286319,Lake Maitland,1.818,66,3.08E+12,390,39009,2000000,0.107816653,0.000167732,,NHD
FWC,Manatee River,273,,,,27.527183,-82.458033,,,,,,,,,,,,,,,,NHD
FWC_2,"Manatee, Lake",274,Manatee,,,27.4773,-82.30385,453884,45045369,12/24/19,2,300020,Lake Manatee,5.09058217,0,3.10E+12,390,39004,5000000,0.199673425,0.000464856,,NHD
Lakewatch,Mandarin,0,Duval,NA,NA,30.17193333,-81.6225,,,,,,,,,,,,,,,,NHD
Lakewatch,Mango,0,Hillsborough,286374,13,27.97056667,-82.3028,78076,68743824,6/18/19,2,286374,Mango Lake,0.31447345,0,3.10E+12,390,39004,1000000,0.069085889,2.88E-05,,NHD
FWC_2,Mangonia,275,Palm beach,,,26.739852,-80.075549,296923,138368052,2/5/15,2,286376,Lake Mangonia,2.27082249,0,3.09E+12,390,39004,2000000,0.07234829,0.000206015,,NHD
Lakewatch,Mann,0,Orange,286385,99,28.53703333,-81.42693333,430229,112027795,9/10/09,2,286385,Lake Mann,1.069,27.4,3.09E+12,390,39009,1000000,0.047269618,9.86E-05,,NHD
FWC,"Mann, Lake",276,,,,28.53795,-81.42627,430229,112027795,9/10/09,2,286385,Lake Mann,1.069,27.4,3.09E+12,390,39009,1000000,0.047269618,9.86E-05,,NHD
Lakewatch,Margaret,0,Orange,286412,NA,28.50186667,-81.3471,423779,112028015,9/10/09,2,286412,Lake Margaret,0.043,25.3,3.09E+12,390,39009,250000,0.007463811,3.92E-06,,NHD
Lakewatch,Margaret,0,St Lucie,NA,NA,27.54943333,-80.4051,250291,83028203,11/30/16,2,,,0.01231666,0,3.08E+12,436,43617,100000,0.004176713,1.13E-06,,NHD
Lakewatch,Margie,0,Clay,307201,NA,29.7852,-81.98193333,174252,125957655,9/10/09,2,307201,Lake Margie,0.089,0,3.08E+12,390,39004,500000,0.010873282,8.26E-06,,NHD
FWC,"Mariam, Lake",277,,,,28.0161,-81.6974,306946,78686379,2/20/13,2,286418,Lake Mariam,0.73410533,127,3.10E+12,390,39009,1000000,0.036425218,6.74E-05,,NHD
Lakewatch,Marian,0,Osceola,286420,2323,27.8749,-81.07953333,428066,120024286,5/22/16,2,286420,Lake Marian,18.88145348,18,3.09E+12,390,39009,5000000,0.276726763,0.001730276,,NHD
Lakewatch,Marian,0,Polk,286418,81.2,nan,nan,,,,,,,,,,,,,,,,NHD
Lakewatch,Marian,0,Polk,286418,NA,28.0163,-81.6964,306946,78686379,2/20/13,2,286418,Lake Mariam,0.73410533,127,3.10E+12,390,39009,1000000,0.036425218,6.74E-05,,NHD
FWC,"Marian, Lake",278,,,,27.87248,-81.06644,428066,120024286,5/22/16,2,286420,Lake Marian,18.88145348,18,3.09E+12,390,39009,5000000,0.276726763,0.001730276,,NHD
FWC,"Mariana, Lake",279,,,,28.0766,-81.7649,33557,78591457,8/24/12,2,286421,Lake Sanitary,2.08259654,0,3.10E+12,390,39004,2000000,0.07952212,0.000191188,,NHD
Lakewatch,Marianna,0,Polk,286421,204,28.07553333,-81.76266667,33557,78591457,8/24/12,2,286421,Lake Sanitary,2.08259654,0,3.10E+12,390,39004,2000000,0.07952212,0.000191188,,NHD
Lakewatch,Marie,0,Volusia,286425,6,28.88523333,-81.3114,9367,107806077,10/30/13,2,286425,Lake Marie,0.06710412,59,3.08E+12,390,39009,250000,0.011669107,6.21E-06,,NHD
Lakewatch,Marietta,0,Duval,NA,NA,30.32803333,-81.79436667,159338,125938275,3/21/14,2,,,0.12102591,0,3.08E+12,436,43600,500000,0.017017099,1.14E-05,,NHD
Lakewatch,Marin,0,Bay,NA,NA,30.21016667,-85.6556,523523,122175973,3/7/14,2,,,0.07702432,0,3.14E+12,436,43615,250000,0.011498467,7.22E-06,,NHD
Lakewatch,Marina,0,Charlotte,NA,NA,26.87413333,-82.23303333,,,,,,,,,,,,,,,,NHD
Lakewatch,Mariner,0,Putnam,286430,55,29.64533333,-81.8893,,,,,,,,,,,,,,,,NHD
Lakewatch,Marion,0,Polk,286432,1210,28.08003333,-81.53196667,46586,112041231,8/19/13,2,286432,Lake Marion,12.226186,20.4,3.09E+12,390,39009,5000000,0.198934453,0.001122436,,NHD
Lakewatch,Marion,0,Seminole,286433,5.2,28.67973333,-81.36603333,202689,107719373,9/10/09,2,286433,Lake Marion,0.054,56,3.08E+12,390,39009,250000,0.011649681,5.02E-06,,NHD
Lakewatch,Marion North,0,Seminole,286433,5.2,28.6815,-81.3695,66893,107719181,10/16/03,2,,,0.006,0,3.08E+12,390,39004,100000,0.002918067,5.91E-07,,NHD
FWC,"Marion, Lake",280,,,,28.06153,-81.52847,46586,112041231,8/19/13,2,286432,Lake Marion,12.226186,20.4,3.09E+12,390,39009,5000000,0.198934453,0.001122436,,NHD
Lakewatch,Markham,0,Broward,NA,NA,26.13386667,-80.3555,446444,138372856,4/17/14,2,,,0.38861796,0,3.09E+12,436,43600,500000,0.07386871,3.51E-05,,NHD
Lakewatch,Marsha,0,Orange,286135,NA,28.47755,-81.481575,430685,112028919,9/10/09,2,286135,Lake Louisa,0.372,0,3.09E+12,390,39004,1000000,0.02863541,3.42E-05,,NHD
Lakewatch,Marshall,0,Orange,286460,22,28.67726667,-81.53293333,130708,112608670,5/28/20,2,286460,Marshall Lake,0.24512865,0,3.08E+12,390,39000,500000,0.020049643,2.26E-05,,NHD
Lakewatch,Martha,0,Hillsborough,NA,NA,28.14736667,-82.6001,499112,68758438,7/11/14,2,,,0.03632086,0,3.10E+12,390,39004,250000,0.006791861,3.34E-06,,NHD
Lakewatch,Martha,0,Orange,286467,12,28.60853333,-81.27226667,379720,{36141233-67B2-4D7F-A428-5465E29374ED},5/6/15,2,286467,Lake Martha,0.12705498,53,3.08E+12,390,39009,500000,0.018476697,1.17E-05,,NHD
FWC,"Martha, Lake",281,,,,28.028984,-81.721356,279830,78686317,8/24/12,2,286466,Lake Martha,0.34855119,142,3.10E+12,390,39009,1000000,0.02026373,3.20E-05,,NHD
FWC,Martin Bayou,282,,,,30.14173,-85.60729,525695,122184244,11/12/14,2,286469,Lake Martin,0.55492425,0,3.14E+12,390,39004,1000000,0.052844453,5.20E-05,,NHD
Lakewatch,Mary,0,Lake,NA,NA,28.71826667,-81.85896667,,,,,,,,,,,,,,,,NHD
Lakewatch,Mary,0,Marion,306013,63,29.076075,-81.829025,176316,112663180,5/28/20,2,306013,Lake Mary,0.66775367,0,3.08E+12,390,39000,1000000,0.035966319,6.19E-05,,NHD
Lakewatch,Mary,0,Seminole,286489,63,28.7541,-81.31386667,55724,107825983,5/6/15,2,286489,Lake Mary,0.40209897,40,3.08E+12,390,39009,1000000,0.051799524,3.71E-05,,NHD
Lakewatch,Mary Jane,0,Highlands,NA,NA,27.54286667,-81.5003,427175,112048019,5/22/16,2,,,0.04441242,0,3.09E+12,436,43600,250000,0.017980547,4.06E-06,,NHD
Lakewatch,Mary Jane,0,Orange,286482,476,28.36723333,-81.17853333,429446,112031063,7/10/13,2,286482,Lake Mary Jane,4.5302541,18.3,3.09E+12,390,39009,5000000,0.137680028,0.000417027,,NHD
FWC,"Mary Jane, Lake",283,,,,28.38093,-81.17855,429446,112031063,7/10/13,2,286482,Lake Mary Jane,4.5302541,18.3,3.09E+12,390,39009,5000000,0.137680028,0.000417027,,NHD
Lakewatch,Mary Jess,0,Orange,286488,20.4,28.4761,-81.3777,426030,112028617,9/10/09,2,286488,Lake Mary,0.194,28.7,3.09E+12,390,39009,500000,0.016315627,1.79E-05,,NHD
Lakewatch,Mason,0,Putnam,286505,33,29.6646,-81.98233333,247768,125960998,9/27/04,2,286505,Mason Lake,0.299,0,3.08E+12,390,39004,500000,0.021679752,2.79E-05,,NHD
Lakewatch,Mathews,0,Lake,NA,NA,28.8887,-81.88306667,160496,112644790,5/28/20,2,,,0.0560054,0,3.08E+12,390,39000,250000,0.00847961,5.18E-06,,NHD
Lakewatch,Mattie,0,Leon,NA,1,30.39096667,-84.14563333,456910,129755292,3/26/08,2,,,0.02,0,3.12E+12,390,39004,250000,0.007695399,1.92E-06,,NHD
Lakewatch,Mattie,0,Polk,286526,436,28.13836667,-81.78063333,520750,68087831,6/3/13,2,286526,Lake Mattie,4.28007172,130,3.10E+12,390,39009,2000000,0.102414556,0.000393146,,NHD
FWC,"Mattie, Lake",284,,,,28.13736,-81.77357,520750,68087831,6/3/13,2,286526,Lake Mattie,4.28007172,130,3.10E+12,390,39009,2000000,0.102414556,0.000393146,,NHD
Lakewatch,Maude,0,Polk,286529,22,28.03993333,-81.7215,111052,78686289,8/24/12,2,286529,Lake Maude,0.21667206,140,3.10E+12,390,39009,500000,0.01655318,1.99E-05,,NHD
FWC,"Maude, Lake",285,,,,28.03768,-81.72131,111052,78686289,8/24/12,2,286529,Lake Maude,0.21667206,140,3.10E+12,390,39009,500000,0.01655318,1.99E-05,,NHD
Lakewatch,Maurine,0,Hillsborough,282343,NA,28.0879,-82.586,77758,68746980,6/18/19,2,282343,Fairy Lake,0.21841261,31,3.10E+12,390,39009,500000,0.022055558,2.01E-05,,NHD
Lakewatch,May,0,Lake,NA,NA,28.87346667,-81.6358,254214,112683464,8/22/09,2,,,0.054,0,3.08E+12,390,39004,250000,0.010202621,5.01E-06,center lake,NHD
Lakewatch,May,0,Lake,NA,NA,28.87346667,-81.6358,190739,112623918,8/22/09,2,,,0.063,0,,466,46600,100000,0.023501479,5.79E-06,outer boundary,NHD
Lakewatch,May,0,Polk,286540,18,28.0138,-81.7373,198007,78686365,11/2/12,2,286540,Lake May,0.18261654,131,3.10E+12,390,39009,5000000,0.037861539,1.68E-05,,NHD
Lakewatch,May Prairie,0,Hernando,286539,22,28.62303333,-82.35413333,517880,68020487,7/2/09,2,286539,May Prairie,0.178,66,3.10E+12,390,39009,500000,0.019388591,1.64E-05,,NHD
FWC,"May, Lake",286,,,,28.01537,-81.73687,198007,78686365,11/2/12,2,286540,Lake May,0.18261654,131,3.10E+12,390,39009,5000000,0.037861539,1.68E-05,,NHD
Lakewatch,Mc Kenzie,0,Volusia,NA,NA,29.00183333,-81.2373,9839,107723093,2/13/15,2,,,0.02510658,0,3.08E+12,390,39004,250000,0.005593395,2.32E-06,,NHD
Lakewatch,McBride,0,Leon,286564,64,30.56255,-84.235025,457184,129753615,9/30/14,2,286564,Lake McBride,0.74414494,0,3.12E+12,390,39004,1000000,0.053547479,7.00E-05,,NHD
Lakewatch,McCloud,0,Putnam,NA,6.4,29.69503333,-81.99686667,209274,125960936,3/21/14,2,,,0.07021666,0,3.08E+12,390,39004,250000,0.009765876,6.55E-06,,NHD
Lakewatch,McComas,0,Hillsborough,NA,NA,27.88803333,-82.3413,499388,68743752,6/18/19,2,,,0.04126244,0,3.10E+12,436,43600,250000,0.010225251,3.78E-06,,NHD
Lakewatch,McCord Pond,0,Leon,NA,NA,30.4735,-84.2618,457528,164320460,3/26/08,2,,,0.014,0,3.12E+12,390,39004,100000,0.006955601,1.27E-06,,NHD
Lakewatch,McCormick,0,Jackson,286587,59.9,30.63676667,-85.3334,549985,85822374,4/15/20,2,286587,McCormick Lake,0.55099034,185,3.13E+12,390,39009,1000000,0.02909541,5.18E-05,,NHD
Lakewatch,McCoy,0,Highlands,286590,16,27.28423333,-81.35406667,425917,112050465,9/9/14,2,286590,Lake McCoy,0.2003665,26.2,3.09E+12,390,39009,500000,0.015838313,1.83E-05,,NHD
