OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,AreaOfInte,AreaOfIn_1,THINNERCOD,SHAPELEN,SHAPEAREA,FAOL_GNIS_,FAOL_REACH,FAOL_WBODY,FAOL_WATER,FAOL_COUNT,FAOL_OLD_W,FAOL_ATLAS
134914,68757906,6/18/19,2,,,0.02643179,0,3.10021E+12,390,39004,250000,0.00666092,2.42855E-06,Nancy,0,0,0,0,,3.10021E+12,5035,"Nancy, Lake",Hillsborough,,HILLSBOROUGH
136468,125960584,3/21/14,2,,,0.05860838,103,3.0801E+12,390,39009,250000,0.011382675,5.46295E-06,Anderson Cue,0,0,0,0,,3.0801E+12,1002710,"Anderson Cue, Lake",Putnam,,FAOL
137514,112611012,5/28/20,2,284740,Lake Jem,0.07915462,0,3.0801E+12,390,39000,250000,0.01017453,7.31185E-06,Jem,0,0,0,0,284740,3.0801E+12,8011,"Jem, Lake",Lake,,LAKE
137519,112616678,5/28/20,2,282592,Lake Florence,0.53190638,0,3.0801E+12,390,39000,1000000,0.028497484,4.9066E-05,Florence,0,0,0,0,282592,3.0801E+12,7988,"Florence, Lake (in Montverde)",Lake,,LAKE
137649,113627403,6/27/08,2,305208,Alligator Lake,0.693,0,3.11021E+12,390,39004,1000000,0.094845572,6.491E-05,Alligator Lake,8,0,0,0,305208,3.11021E+12,1002346,Alligator Lake,Columbia,,FAOL
138065,112617818,5/28/20,2,,,0.03643833,0,3.0801E+12,390,39000,250000,0.011351228,3.36139E-06,8-Ball,0,0,0,0,,3.0801E+12,8203,8-ball Lake,Lake,,LAKE
138074,112635862,5/28/20,2,284317,Horseshoe Lake,0.13214828,0,3.0801E+12,390,39000,500000,0.022444334,1.22075E-05,Horseshoe,0,0,0,0,284317,3.0801E+12,7925,Horseshoe Lake (near Lake Jem),Lake,,LAKE
138164,112617702,5/28/20,2,,,0.16156436,0,3.0801E+12,390,39000,500000,0.024292174,1.4891E-05,Arlene,0,0,0,0,,3.0801E+12,8206,"Arlene, Lake",Lake,,LAKE
138232,1601f9ec-4fe8-4caf-ac9c-c0f66c0f6638,5/28/20,2,292292,Lake Tilden,0.18039456,0,3.0801E+12,390,39004,500000,0.016585753,1.66286E-05,Tilden,0,0,0,0,278907,FCP1209500007,140464,"Tilden, Lake",Orange,,ORANGE
138545,112614608,5/28/20,2,305619,Lake Eaton,1.26643616,0,3.0801E+12,390,39000,5000000,0.06944147,0.000117555,Eaton,0,0,0,0,305619,3.0801E+12,1002419,"Eaton, Lake",Marion,,FAOL
138549,112683400,5/28/20,2,305627,Lake Eldorado,0.58021414,0,3.0801E+12,390,39000,1000000,0.031642993,5.36658E-05,Eldorado,0,0,0,0,305627,3.0801E+12,7977,"Eldorado, Lake",Lake,,LAKE
138550,112690894,5/28/20,2,306178,Lake Owen,0.23924818,0,3.0801E+12,390,39000,500000,0.022912065,2.21411E-05,Owen,0,0,0,0,306178,3.0801E+12,8048,"Owen, Lake",Lake,,LAKE
138555,112663086,5/28/20,2,306508,Tomahawk Lake,0.21353086,0,3.0801E+12,390,39000,500000,0.02624738,1.97969E-05,Tomahawk,0,0,0,0,306508,3.0801E+12,1002588,Tomahawk Lake,Marion,,FAOL
138557,112663838,5/28/20,2,282164,Lake Elizabeth,0.25625999,0,3.0801E+12,390,39000,500000,0.023191735,2.38883E-05,Elizabeth,0,0,0,0,282164,3.0801E+12,1000671,"Elizabeth, Lake",Alachua,,FAOL
138569,112688390,5/28/20,2,306409,Smith Lake,1.48411921,0,3.0801E+12,390,39000,2000000,0.074230803,0.000137501,Smith,0,0,0,0,306409,3.0801E+12,1002571,Smith Lake,Marion,,FAOL
138573,167769035,5/28/20,2,284137,Holdens Pond,0.20405442,0,3.0801E+12,390,39000,500000,0.023568087,1.8997E-05,Holdens Pond,189,0,0,0,285749,FCP1200003551,1002898,Holden Pond,Alachua,,FAOL
138579,112663092,5/28/20,2,306385,Shoesole Lake,0.09602222,0,3.0801E+12,390,39000,500000,0.014765362,8.9018E-06,Shoesole,0,0,0,0,306385,3.0801E+12,1002562,Shoesole Lake,Marion,,FAOL
138591,112690712,5/28/20,2,305825,Holly Lake,0.40162859,0,3.0801E+12,390,39000,1000000,0.028315951,3.71681E-05,Holly,0,0,0,0,305825,3.0801E+12,7920,Holly Lake (north of Lake Yale),Lake,,LAKE
138819,120024097,2/1/19,2,290850,Lake Seminole,2.74431178,0,3.10021E+12,436,43600,2000000,0.182386603,0.000251448,Seminole,0,0,0,0,290850,3.10021E+12,7045,"Seminole, Lake",Pinellas,,PINELLAS
138891,78690653,11/2/12,2,281260,Lake Daisy,0.54440629,131,3.1001E+12,390,39009,1000000,0.028444268,4.99421E-05,"Daisy, Lake",97,0,0,0,281260,3.1001E+12,160720,"Daisy, Lake",Polk,720,POLK
138918,107809107,9/10/09,2,291142,Lake Silver,0.288,92,3.0801E+12,390,39009,500000,0.020356268,2.65804E-05,Silver,0,0,0,0,291142,3.0801E+12,140430,"Silver, Lake",Orange,,ORANGE
139083,112049667,11/20/03,2,293465,Wolf Lake,0.483,28,3.0901E+12,390,39009,5000000,0.026157556,4.40592E-05,Wolf,0,0,0,0,293465,3.0901E+12,1002091,Wolf Lake,Highlands,,FAOL
139238,78187841,3/25/14,2,,,0.01840236,0,3.1001E+12,436,43600,100000,0.00662365,1.67162E-06,Pond 2,0,0,0,0,,3.1001E+12,320033,Twin Isles Country Club - Pond 2,Charlotte,,CHNEP
139318,78686221,8/24/12,2,291238,Lake Smart,1.0677313,128,3.1001E+12,390,39009,5000000,0.043712151,9.80054E-05,Smart,0,0,0,0,291238,3.1001E+12,160513,"Smart, Lake",Polk,513,POLK
139404,107709605,10/16/03,2,281754,Dream Lake,0.068,114,3.0801E+12,390,39009,250000,0.009171295,6.26951E-06,Dream,0,0,0,0,281754,3.0801E+12,140033,Dream Lake,Orange,,ORANGE
139476,107775217,2/13/15,2,278501,Lake Beresford,3.24905342,0,3.0801E+12,390,39004,5000000,0.124413383,0.000300814,Beresford,0,0,0,0,278501,3.0801E+12,220011,"Beresford, Lake",Volusia,,VOLUSIA
139477,107775611,10/16/03,2,304625,Silver Lake,0.145,41,3.0801E+12,390,39009,500000,0.014828256,1.33974E-05,Silver,0,0,0,0,304625,3.0801E+12,7658,Silver Lake,Seminole,,SEMINOLE
139570,68744450,6/18/19,2,283229,Gornto Lake,0.06539048,35,3.10021E+12,390,39009,250000,0.010241239,5.99592E-06,Gornto,0,0,0,0,283229,3.10021E+12,5240,Gornto Lake,Hillsborough,,HILLSBOROUGH
139592,68792788,1/30/03,2,,,0.056,0,3.10021E+12,390,39004,250000,0.00900358,5.10012E-06,Gibson,0,0,0,0,,3.10021E+12,5094,"Gibson, Lake",Hillsborough,,HILLSBOROUGH
139640,112699096,5/28/20,2,294429,Newnans Lake,24.1749463,0,3.0801E+12,390,39000,5000000,0.210871702,0.002252381,Newnan,0,0,0,0,294429,3.0801E+12,1002142,Newnans Lake,Alachua,,FAOL
139649,112613946,5/28/20,2,306620,Lake Yale,16.35502083,0,3.0801E+12,390,39000,5000000,0.232741518,0.001513141,Yale,0,0,0,0,306620,3.0801E+12,8080,"Yale, Lake",Lake,,LAKE
140005,112634404,5/28/20,2,279214,Bonnet Lake,0.92950871,0,3.0801E+12,390,39000,1000000,0.061557485,8.53846E-05,Bonnet,0,0,0,0,279214,3.0801E+12,160246,Bonnet Lake (N Of Lake Alfred),Polk,246,POLK
141288,125961079,3/21/14,2,280555,Clearwater Lake,0.14945094,0,3.0801E+12,390,39004,500000,0.014613827,1.39275E-05,Clearwater Lake,951,0,0,0,280555,3.0801E+12,1000439,Clearwater Lake,Putnam,,FAOL
142517,83028281,4/24/10,2,,,0.025,0,3.0802E+12,436,43617,100000,0.008482221,2.31691E-06,Bel Air,0,0,0,0,,3.0802E+12,1002722,"Bel Air, Lake",St. Lucie,,FAOL
142841,167178896,5/28/20,2,286961,Lake Minnehaha,9.36100127,0,3.0801E+12,390,39000,5000000,0.139512716,0.000862986,Minnehaha,0,0,0,0,281038,3.0801E+12,8096,"Minnehaha, Lake",Lake,,LAKE
142890,83031989,4/24/10,2,,,0.033,0,3.0802E+12,436,43617,250000,0.006764717,2.97025E-06,Tozour,0,0,0,0,,3.0802E+12,1002882,"Tozour, Lake",St. Lucie,,FAOL
143149,167181006,5/5/10,2,281038,Crescent Lake,0.613,0,3.0801E+12,390,39004,1000000,0.047854789,5.6463E-05,Crescent Lake,87,0,0,0,281038,FCP1206900078,7857,Crescent Lake (SW Of Lake Minnehaha),Lake,,LAKE
143149,167181006,5/5/10,2,281038,Crescent Lake,0.613,0,3.0801E+12,390,39004,1000000,0.047854789,5.6463E-05,Crescent Lake,87,0,0,0,281038,FCP1206900007,7861,Hattie Lake,Lake,,LAKE
143240,107825957,5/6/15,2,281125,Crystal Lake,0.49698776,40,3.0801E+12,390,39009,1000000,0.047572849,4.59153E-05,West Crystal,0,0,0,0,281125,3.0801E+12,7680,West Crystal Lake,Seminole,,SEMINOLE
143245,107775461,5/6/15,2,287461,Mullet Lake,0.69003251,0,3.0801E+12,390,39004,5000000,0.077366672,6.37674E-05,Mullet,0,0,0,0,287461,3.0801E+12,7622,Mullet Lake,Seminole,,SEMINOLE
143295,112690706,5/28/20,2,305629,Ella Lake,1.97487465,0,3.0801E+12,390,39000,2000000,0.101388835,0.000182795,Ella Lake,132,0,0,0,305629,3.0801E+12,7890,Ella Lake (north of Lake Yale),Lake,,LAKE
143330,167177234,5/28/20,2,278356,Lake Beauclair,4.55694657,0,3.0801E+12,390,39000,5000000,0.115778935,0.00042105,"Beauclair, Lake",28,0,0,0,278356,3.0801E+12,7953,"Beauclair, Lake",Lake,,ORANGE
143494,112617310,5/28/20,2,281124,Crystal Lake,0.08819379,0,3.0801E+12,390,39000,500000,0.014412525,8.13221E-06,Crystal,0,0,0,0,281124,3.0801E+12,7865,Crystal Lake (in Clermont),Lake,,LAKE
143648,107809017,10/16/03,2,,,0.058,0,3.0801E+12,390,39004,250000,0.008397319,5.3369E-06,Ivanhoe Northwest,0,0,0,0,,3.0801E+12,140261,"Ivanhoe, Lake",Orange,,ORANGE
143673,107825971,9/10/09,2,282204,Lake Emma,0.078,0,3.0801E+12,390,39004,250000,0.015353571,7.16145E-06,Emma,0,0,0,0,282204,3.0801E+12,7546,"Emma, Lake",Seminole,,SEMINOLE
143704,112027823,9/10/09,2,293016,Lake Weldona,0.03,21.3,3.0901E+12,390,39009,250000,0.009966448,2.79527E-06,Weldona,0,0,0,0,293016,3.0901E+12,140487,"Weldona, Lake",Orange,,ORANGE
143714,112031645,9/10/09,2,293349,Lake Willis,0.522,32.3,3.0901E+12,390,39009,1000000,0.027248258,4.80417E-05,Willis,0,0,0,0,293349,3.0901E+12,140495,"Willis, Lake",Orange,,ORANGE
144011,78690649,2/20/13,2,281921,Eagle Lake,2.58531025,131,3.1001E+12,390,39009,5000000,0.086440486,0.000237147,Eagle,0,0,0,0,,3.1001E+12,160715,Eagle Lake,Polk,715,POLK
144087,107719377,9/5/14,2,281995,East Lake,0.03305217,59,3.0801E+12,390,39009,250000,0.006955579,0.000003052,East,0,0,0,0,281995,3.0801E+12,7542,East Lake,Seminole,,SEMINOLE
144105,107743067,10/16/03,2,,,0.016,75,3.0801E+12,390,39009,100000,0.004622979,1.46109E-06,Love,0,0,0,0,,3.0801E+12,140302,"Love, Lake",Orange,,ORANGE
144240,68769368,4/22/19,2,,,0.00576283,0,3.10021E+12,436,43600,100000,0.003033693,5.2779E-07,Heron,0,0,0,0,,3.10021E+12,7425,"Heron, Lake",Pinellas,,PINELLAS
146553,112622646,5/28/20,2,306180,Owens Lake,0.30836627,0,3.0801E+12,390,39000,500000,0.039026839,2.86026E-05,Owens,0,0,0,0,306180,3.0801E+12,1002529,Owens Lake,Marion,,FAOL
146622,112622426,5/28/20,2,305562,Deer Back Lake,0.31909807,0,3.0801E+12,390,39000,1000000,0.02023843,2.96849E-05,Deerback,0,0,0,0,305562,3.0801E+12,1002405,Deer Back Lake,Marion,,FAOL
146854,167753323,5/28/20,2,305389,Lake Bryant,3.13217472,0,3.0801E+12,390,39000,2000000,0.092000755,0.000290422,Bryant,0,0,0,0,305389,3.0801E+12,1002958,"Bryant, Lake",Marion,,FAOL
146899,112662992,5/28/20,2,293915,Lake Arthur,0.46496987,0,3.0801E+12,390,39000,1000000,0.038255178,4.29031E-05,Arthur,0,0,0,0,293915,3.0801E+12,7950,"Arthur, Lake",Lake,,LAKE
147304,112689108,8/22/09,2,292480,Trout Lake,0.418,0,3.0801E+12,390,39004,1000000,0.028457397,3.86496E-05,Trout,0,0,0,0,282276,FCP1206900080,8183,Trout Lake (at Eustis),Lake,,LAKE
147375,112681132,5/28/20,2,281996,East Lake,0.07515097,0,3.0801E+12,390,39000,2000000,0.011403124,7.00065E-06,East,0,0,0,0,281996,3.0801E+12,1000660,East Lake,Putnam,,FAOL
147444,112623892,5/28/20,2,292060,Lake Tavares,0.11078719,0,3.0801E+12,390,39000,500000,0.0114677,1.02397E-05,Tavares,0,0,0,0,292060,3.0801E+12,8066,"Tavares, Lake",Lake,,LAKE
147451,112636376,5/28/20,2,286642,McMeekin Lake,0.40333711,0,3.0801E+12,390,39000,1000000,0.026727761,3.75591E-05,McMeekin,0,0,0,0,286642,3.0801E+12,1001294,Mcmeekin Lake,Putnam,,FAOL
147533,112608566,5/28/20,2,286285,Lake Maggiore,0.10868623,0,3.0801E+12,390,39000,500000,0.014781331,1.00388E-05,Maggiore,0,0,0,0,286285,3.0801E+12,140314,"Maggiore, Lake",Orange,,ORANGE
147631,107807541,6/26/13,2,280865,Lake Corrine,0.79256709,91,3.0801E+12,390,39009,1000000,0.031460673,7.30938E-05,Baldwin,0,0,0,0,280865,3.0801E+12,140085,"Baldwin, Lake",Orange,,ORANGE
147633,112624118,5/28/20,2,283044,Lake Gertrude,1.0037728,0,3.0801E+12,390,39000,1000000,0.055935823,9.27823E-05,Gertrude,0,0,0,0,283044,3.0801E+12,7993,"Gertrude, Lake",Lake,,LAKE
147645,112623938,5/28/20,2,281968,East Crooked Lake,0.61912597,0,3.0801E+12,390,39000,2000000,0.047378701,5.72375E-05,East Crooked,0,0,0,0,281968,3.0801E+12,7887,East Crooked Lake,Lake,,LAKE
147726,120024471,5/28/20,2,294060,Lochloosa Lake,22.08000922,0,3.0801E+12,390,39000,5000000,0.192365113,0.002054703,Lochloosa,0,0,0,0,294060,3.0801E+12,1002124,Lochloosa Lake,Alachua,,FAOL
147767,{5BCE6D3C-737E-4F03-81D2-BDDDEF2B4E7C},5/28/20,2,285749,Little Orange Lake,2.19125928,0,3.0801E+12,390,39000,2000000,0.086763947,0.000204025,Little Orange,0,0,0,0,285749,3.0801E+12,1001157,Little Orange Lake,Alachua,,FAOL
147773,112653684,5/28/20,2,306211,Lake Pendarvis,0.28370697,0,3.0801E+12,390,39000,500000,0.019164877,2.62875E-05,Pendarvis,0,0,0,0,306211,3.0801E+12,1002534,"Pendarvis, Lake",Marion,,FAOL
147778,112623954,5/28/20,2,285898,Loch Leven,0.68267662,0,3.0801E+12,390,39000,1000000,0.030287656,6.31106E-05,Loch Leven,0,0,0,0,285898,3.0801E+12,8031,Loch Leven,Lake,,LAKE
147781,167177231,5/28/20,2,280047,Lake Carlton,1.5309533,0,3.0801E+12,390,39000,2000000,0.046980231,0.000141438,Carlton,0,0,0,0,278356,FCP1209500002,7840,"Carlton, Lake",Orange,,ORANGE
147790,167180956,5/28/20,2,280361,Cherry Lake,1.88080836,0,3.0801E+12,390,39000,5000000,0.081717344,0.000173496,Cherry,0,0,0,0,294087,3.0801E+12,7842,Cherry Lake,Lake,,LAKE
147801,112664420,5/28/20,2,293413,Lake Winnott,0.64572218,0,3.0801E+12,390,39000,1000000,0.049975487,6.01645E-05,Winnott,0,0,0,0,293413,3.0801E+12,1002085,"Winnott, Lake",Putnam,,FAOL
147805,112690566,5/28/20,2,,,0.05958618,0,3.0801E+12,390,39000,250000,0.010841638,5.5117E-06,Mirror,0,0,0,0,,3.0801E+12,8106,Mirror Lake (near Dona Vista),Lake,,LAKE
147817,112622454,5/28/20,2,305860,Island Lake,0.55360354,0,3.0801E+12,390,39000,1000000,0.037135582,5.14959E-05,Island,0,0,0,0,305860,3.0801E+12,1002469,Island Lake,Marion,,FAOL
147819,112633394,5/28/20,2,280534,Clear Lake,0.02980328,0,3.0801E+12,390,39000,250000,0.008589851,2.77694E-06,Clear,0,0,0,0,280534,3.0801E+12,1000430,Clear Lake,Alachua,,FAOL
147832,112617716,5/28/20,2,281514,Lake Desire,0.20168841,0,3.0801E+12,390,39000,500000,0.01682247,1.86079E-05,Desire,0,0,0,0,281514,3.0801E+12,7970,"Desire, Lake",Lake,,LAKE
147834,112662936,5/28/20,2,2557334,Crown Lake,0.06995473,0,3.0801E+12,390,39004,250000,0.009410785,6.45677E-06,Crown,0,0,0,0,,3.0801E+12,8340,Crown Lake (in Royal Highlands),Lake,,LAKE
147844,112683812,5/28/20,2,293414,Lake Winona,0.29376717,0,3.0801E+12,390,39000,500000,0.03782665,2.70859E-05,Winona,0,0,0,0,293414,3.0801E+12,8078,"Winona, Lake",Lake,,LAKE
147849,112651578,5/28/20,2,290706,Saw Mill Lake,0.37362089,0,3.0801E+12,390,39000,1000000,0.023818564,3.44314E-05,Sawmill,0,0,0,0,290706,3.0801E+12,8150,Saw Mill Lake,Lake,,LAKE
148140,107806849,9/10/09,2,288267,Lake Osceola,0.632,66,3.0801E+12,390,39009,1000000,0.044336875,5.83084E-05,"Osceola, Lake",333,0,0,0,288267,3.0801E+12,140366,"Osceola, Lake",Orange,,ORANGE
148150,107809251,10/16/03,2,291548,Spring Lake,0.151,88,3.0801E+12,390,39009,500000,0.015982501,1.39122E-05,Spring,0,0,0,0,291548,3.0801E+12,140560,Spring Lake,Orange,,ORANGE
148227,112031491,11/20/03,2,285678,Little Fish Lake,0.098,29.9,3.0901E+12,390,39009,500000,0.011038845,9.05841E-06,Fish,0,0,0,0,285678,3.0901E+12,140040,Fish Lake,Orange,,ORANGE
148445,78642003,11/2/12,2,292609,Twin Lakes,0.06873198,0,3.1001E+12,390,39004,250000,0.011115747,6.29939E-06,Twin Lakes,631,0,0,0,292609,3.1001E+12,161171,Twin Lake West (Lake Wales),Polk,1171,POLK
148469,78686223,2/20/13,2,280711,Lake Conine,0.85506598,128,3.1001E+12,390,39009,5000000,0.042198425,7.84861E-05,Conine,0,0,0,0,,3.1001E+12,160512,"Conine, Lake",Polk,512,POLK
148516,41973239,5/30/02,2,287105,Moore Lake,0.069,0,3.10021E+12,390,39004,250000,0.009128193,6.29392E-06,Moores,0,0,0,0,287105,3.10021E+12,5411,Moore Lake,Hillsborough,,HILLSBOROUGH
148547,107718455,10/16/14,2,292445,Triplet Lake,0.27444499,52,3.0801E+12,390,39009,500000,0.033810375,2.53331E-05,Triplet Middle,0,0,0,0,292445,3.0801E+12,7666,"Triplet, Lake",Seminole,,SEMINOLE
148547,107718455,10/16/14,2,292445,Triplet Lake,0.27444499,52,3.0801E+12,390,39009,500000,0.033810375,2.53331E-05,Triplet Middle,0,0,0,0,292445,FCP1211700033,7709,South Lake Triplet,Seminole,,SEMINOLE
148608,107778387,9/10/09,2,283868,Lake Helen,0.105,45,3.0801E+12,390,39009,500000,0.020032806,9.72707E-06,"Helen, Lake",181,0,0,0,283868,3.0801E+12,220058,"Helen, Lake",Volusia,,VOLUSIA
150054,112662822,5/28/20,2,285143,Kirkland Lake,1.02706194,0,3.0801E+12,390,39000,1000000,0.046410629,9.46101E-05,Kirkland,0,0,0,0,285143,3.0801E+12,7943,Kirkland Lake,Lake,,LAKE
150118,112623932,5/28/20,2,284813,Lake Joanna,1.26279728,0,3.0801E+12,390,39000,1000000,0.049245306,0.000116754,Joanna,0,0,0,0,284813,3.0801E+12,8012,"Joanna, Lake",Lake,,LAKE
150616,112616874,5/28/20,2,278004,Lake Avalon,0.75132252,0,3.0801E+12,390,39000,1000000,0.070150127,6.92498E-05,Avalon,0,0,0,0,278004,3.0801E+12,140083,"Avalon, Lake",Orange,,ORANGE
151301,138374756,4/17/14,2,,,0.0363615,0,3.09021E+12,436,43600,250000,0.007100646,3.27672E-06,Esplanade,0,0,0,0,,3.09021E+12,1002762,"Esplanade, Lake",Miami-Dade,,FAOL
151316,138372211,2/5/15,2,280173,Lake Cayuga,0.02465977,0.6,3.09021E+12,390,39009,250000,0.007223443,2.22696E-06,Seneca,0,0,0,0,290855,3.09021E+12,1001733,"Seneca, Lake",Broward,,FAOL
151455,112699174,5/28/20,2,278872,Bivans Arm,0.63242,0,3.0801E+12,390,39000,1000000,0.045566606,5.89115E-05,Bivans Arm,0,0,0,0,,3.0801E+12,1002726,"Bivans Arm, Lake",Alachua,,FAOL
151458,112698806,5/28/20,2,292948,Wauberg Lake,0.95857387,0,3.0801E+12,390,39000,1000000,0.03829502,8.92108E-05,Wauberg,0,0,0,0,292948,3.0801E+12,1002021,Wauberg Lake,Alachua,,FAOL
151482,112683820,5/28/20,2,292907,Lake Wash,0.46289593,0,3.0801E+12,390,39000,1000000,0.035055413,4.26734E-05,Wash,0,0,0,0,292907,3.0801E+12,8074,"Wash, Lake (west of Lake Minnehaha)",Lake,,LAKE
151483,112639356,5/28/20,2,2071416,Lake Annabelle Reed,0.01288778,0,3.0801E+12,390,39000,100000,0.004956618,1.18983E-06,Annabelle Reed,0,0,0,0,,3.0801E+12,8316,"Annabelle Reed, Lake",Lake,,LAKE
151703,112662800,5/28/20,2,283124,Lake Glona,0.56953373,0,3.0801E+12,390,39000,1000000,0.035372102,5.24806E-05,Glona,0,0,0,0,283124,3.0801E+12,7995,"Glona, Lake",Lake,,LAKE
151723,112650516,5/28/20,2,305582,Doe Lake,0.28872619,0,3.0801E+12,390,39000,500000,0.019760991,2.67442E-05,Doe,0,0,0,0,305582,3.0801E+12,1002411,Doe Lake,Marion,,FAOL
151731,167799219,5/28/20,2,282203,Lake Emma,0.69817573,0,3.0801E+12,390,39000,5000000,0.029885682,6.44133E-05,Emma,0,0,0,0,286205,FCP1206900020,7982,"Emma, Lake",Lake,,LAKE
152225,{6077C558-3B40-40E1-8229-9C8CF7C1CCA6},5/18/10,2,305884,Lake Jumper,1.336,0,3.0801E+12,390,39004,2000000,0.062654124,0.000123997,"Jumper, Lake",224,0,0,0,305884,3.0801E+12,1002474,"Lou, Lake",Marion,,FAOL
152386,112698910,5/28/20,2,306210,Pegram Lake,0.25688206,0,3.0801E+12,390,39000,500000,0.02745526,2.38935E-05,Pegram,0,0,0,0,306210,3.0801E+12,1002533,Pegram Lake,Marion,,FAOL
152423,112648700,5/28/20,2,2747036,Lake Grason,0.13405422,0,3.0801E+12,390,39000,500000,0.014176347,1.23383E-05,Hilochee WMA,1657,0,0,0,,3.0801E+12,8258,"Grason, Lake",Lake,,LAKE
152546,112662804,5/28/20,2,287581,Lake Nellie,2.21851337,0,3.0801E+12,390,39000,2000000,0.120819261,0.000204407,Nellie,0,0,0,0,287581,3.0801E+12,8042,"Nellie, Lake",Lake,,LAKE
152555,112651664,5/28/20,2,304125,Little Lake Nellie,0.34305471,0,3.0801E+12,390,39000,1000000,0.028273854,3.16118E-05,Little Nellie,0,0,0,0,304125,3.0801E+12,8087,Little Lake Nellie,Lake,,LAKE
152651,112655168,5/28/20,2,291122,Silver Lake,1.55670016,0,3.0801E+12,390,39000,2000000,0.04698984,0.000143922,Silver,0,0,0,0,291122,3.0801E+12,8159,Silver Lake,Lake,,LAKE
152660,112635740,5/28/20,2,284463,Lake Idamere,0.38462907,0,3.0801E+12,390,39000,1000000,0.022781433,3.55364E-05,Idamere,0,0,0,0,284463,3.0801E+12,8004,"Idamere, Lake",Lake,,LAKE
152804,112626438,5/28/20,2,305364,Bowers Lake,0.47272297,0,3.0801E+12,390,39000,1000000,0.033157981,4.37903E-05,Bowers,0,0,0,0,305364,3.0801E+12,1002368,Bowers Lake,Marion,,FAOL
152879,107832143,10/16/03,2,291254,Smith Lake,0.042,143,3.0801E+12,390,39009,250000,0.009250303,3.92156E-06,Chaudoin,0,0,0,0,291254,3.0801E+12,140135,"Chaudoin, Lake",Orange,,ORANGE
153225,41986189,6/10/10,2,289039,Platt Lake,0.253,0,3.10021E+12,390,39004,500000,0.020808768,2.32123E-05,Platt,0,0,0,0,289039,3.10021E+12,5367,Platt Lake,Hillsborough,,HILLSBOROUGH
153256,107718387,5/6/15,2,286960,Lake Minnehaha,0.39656763,66,3.0801E+12,390,39009,1000000,0.025843017,3.65933E-05,Minnehaha,0,0,0,0,286960,3.0801E+12,140340,"Minnehaha, Lake",Orange,,ORANGE
153261,107719223,9/5/14,2,289838,Rock Lake,0.08621991,79,3.0801E+12,390,39009,500000,0.012216208,7.96128E-06,Rock,0,0,0,0,289838,3.0801E+12,7648,Rock Lake,Seminole,,SEMINOLE
153436,68788830,6/18/19,2,,,0.00520753,0,3.10021E+12,390,39004,100000,0.002534599,0.000000478,Dorothy,0,0,0,0,,3.10021E+12,5662,"Dorothy, Lake",Hillsborough,,HILLSBOROUGH
154751,112614252,5/28/20,2,294180,Turkey Lake,0.72847273,0,3.0801E+12,390,39000,1000000,0.073354953,6.72634E-05,Turkey SE,0,0,0,0,294180,3.0801E+12,8186,Turkey Lake,Lake,,LAKE
154751,112614252,5/28/20,2,294180,Turkey Lake,0.72847273,0,3.0801E+12,390,39000,1000000,0.073354953,6.72634E-05,Turkey SE,0,0,0,0,294180,3.0801E+12,8208,Southeast Turkey Lake,Lake,,LAKE
154752,{CAE80ADB-472F-42E6-AA6C-4E612D04F854},5/28/20,2,291693,Stewart Lake,0.22976947,0,3.0801E+12,390,39000,500000,0.024216992,2.11858E-05,Stewart,0,0,0,0,288153,FCP1206900009,8062,"Stewart, Lake (SE Of Groveland)",Lake,,LAKE
155144,129951121,12/7/04,2,279127,Pine Hill Lake,0.141,55.5,3.12E+12,390,39009,500000,0.021421241,1.32928E-05,Pine Hill,0,0,0,0,279127,3.12E+12,260091,Pine Hill Lake,Leon,,FAOL
156339,85801270,4/15/20,2,290003,Round Lake,0.13835908,241,3.13001E+12,390,39009,500000,0.012951047,1.30207E-05,Round Lake,373,0,0,0,290003,3.13001E+12,1001644,Round Lake,Jackson,,FAOL
156472,112658176,5/21/09,2,281609,Lake Dixie,0.01,0,3.0801E+12,390,39004,100000,0.003680233,9.0644E-07,Dixie West,0,0,0,0,281609,3.0801E+12,8326,West Dixie Lake,Lake,,LAKE
156554,112615596,10/31/14,2,2567588,Lake Jewel,0.04452396,0,3.0801E+12,390,39004,250000,0.007600651,4.10983E-06,Jewel,0,0,0,0,,3.0801E+12,8361,"Jewel, Lake (in Royal Highlands)",Lake,,LAKE
156741,{C7E264BF-5FB3-498A-8448-4719333B14CA},5/5/10,2,,,0.006,0,,466,46600,24000,0.004108099,5.3388E-07,CR Small,0,0,0,0,,FCP1206900119,8327,Cr Small Lake,Lake,,LAKE
156860,107777883,7/13/15,2,284639,Lake Ivanhoe,0.44418428,0,3.0801E+12,390,39011,1000000,0.045292363,4.0961E-05,Ivanhoe Middle,0,0,0,0,284639,3.0801E+12,140261,"Ivanhoe, Lake",Orange,,ORANGE
156866,78690665,11/2/12,2,282184,Lake Eloise,4.68009852,131,3.1001E+12,390,39009,5000000,0.104937031,0.000429287,Eloise,0,0,0,0,282184,3.1001E+12,160735,"Eloise, Lake",Polk,735,POLK
157203,107817303,9/10/09,2,283037,Lake Georgia,0.337,58,3.0801E+12,390,39009,1000000,0.030147292,3.1048E-05,Georgia,0,0,0,0,283037,3.0801E+12,140217,"Georgia, Lake",Orange,,ORANGE
