OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,THINNERCOD,FAOL_GNIS_,FAOL_REACH,FAOL_WBODY,FAOL_WATER,FAOL_COUNT,FAOL_OLD_W,FAOL_ATLAS,AreaOfInte,AreaOfIn_1,SHAPELEN,SHAPEAREA,FAOL_LAKE,FAOL_shp
"291092","125971327",2014/09/19,"2","00298074",South Lake Talmadge,0.23983968000,"55.0","03080103003593","390","39009","500000",0.01901122673,0.00002221623,"0",,"03080103003593","220145","Talamadge, South Lake",Volusia,,VOLUSIA,South Lake Talmadge,"410",0.000000000000000,0.000000000000000,"1","1"
"292992","167181005",2010/05/05,"2","00291900",Lake Susan,0.35700000000,"0.0","03080102026057","390","39004","5000000",0.03755438513,0.00003289138,"0","00281038",FCP1206900008,"8318","Susan, Lake",Lake,,LAKE,Susan,"0",0.000000000000000,0.000000000000000,"1","1"
"293074","107775717",2013/11/12,"2","00305566",Lake Delancy,1.48422391000,"22.0","03080101028876","390","39009","2000000",0.08258392996,0.00013799298,"0","00305566","03080101028876","1002407","Delancy, Lake",Marion,,FAOL,DeLancy,"0",0.000000000000000,0.000000000000000,"1","1"
"293153","78690651",2013/02/20,"2","00286210",Lake Lulu,1.13125762000,"131.0","03100101005122","390","39009","5000000",0.04830709229,0.00010377764,"0",,"03100101005122","160721","Lulu, Lake",Polk,"721",POLK,Lulu,"0",0.000000000000000,0.000000000000000,"1","1"
"293266","56700577",2019/07/16,"2","00286172",Lower Myakka Lake,2.29539747000,"14.0","03100102001447","390","39009","2000000",0.08870919185,0.00020911156,"0","00286172","03100102001447","14607",Lower Myakka Lake,Sarasota,,SARASOTA,Lower Myakka Lake,"263",0.000000000000000,0.000000000000000,"1","1"
"293999","107718257",2009/09/10,"2","00282344",Lake Fairy,0.20200000000,"55.0","03080101009924","390","39009","500000",0.02034179758,0.00001868424,"0","00282344","03080101009924","7549",Fairy Lake,Seminole,,SEMINOLE,Fairy,"0",0.000000000000000,0.000000000000000,"1","1"
"294002","107719215",2009/09/10,"2","00287514",Lake Myrtle,0.14000000000,"0.0","03080101030668","390","39004","500000",0.03784114665,0.00001288942,"0","00287514","03080101030668","7624",Myrtle Lake,Seminole,,SEMINOLE,Myrtle,"0",0.000000000000000,0.000000000000000,"1","1"
"294055","107779453",2015/02/13,"2","00281883",Dupont Lake,1.15635602000,"0.0","03080101028813","390","39004","1000000",0.13994981046,0.00010699872,"0","00281883","03080101028813","220047",Dupont Lake,Volusia,,VOLUSIA,DuPont South,"0",0.000000000000000,0.000000000000000,"1","1"
"294174","68789054",2019/06/18,"2",,,0.03387471000,"0.0","03100206001056","390","39004","250000",0.00641298826,0.00000310970,"0",,"03100206001056","5178",Little Lake,Hillsborough,,HILLSBOROUGH,Little,"0",0.000000000000000,0.000000000000000,"1","1"
"295686",{73C3EE2E-6D6B-4E7C-85E7-5EC36995AD30},2019/07/16,"2","00287499",Lake Myakka,3.34996074000,"0.0","03100102012113","390","39009","2000000",0.11291858742,0.00030533636,"0","00287499","03100102001415","14608",Upper Myakka Lake,Sarasota,,SARASOTA,Upper Myakka,"0",0.000000000000000,0.000000000000000,"1","1"
"296906","138369990",2013/10/30,"2",,,0.08241146000,"5.7","03090206045062","436","43600","250000",0.02125578856,0.00000746151,"0",,"03090206045062","1002870","Silver, Lake",Palm Beach,,FAOL,Silver,"0",0.000000000000000,0.000000000000000,"1","1"
"296923","138368052",2015/02/05,"2","00286376",Lake Mangonia,2.27082249000,"0.0","03090206043221","390","39004","2000000",0.07234829015,0.00020601506,"0","00286376","03090206043221","1001248","Mangonia, Lake",Palm Beach,,FAOL,Mangonia,"275",0.000000000000000,0.000000000000000,"1","1"
"298848","68037541",2009/09/09,"2","00294179",Tsala Apopka Lake,32.50800000000,"38.0","03100208004030","390","39009","5000000",2.05782802417,0.00300717018,"0","00283895","03100208004030","1000906",Henderson Lake,Citrus,,FAOL,"Tsala Apopka, Lake","451",0.000000000000000,0.000000000000000,"1","1"
"299119","112622554",2009/11/04,"2","00305339",Blue Lake,0.05100000000,"0.0","03080102004221","390","39004","250000",0.00857294061,0.00000477011,"0","00305339","03080102004221","1002364",Blue Lake,Marion,,FAOL,Crystal and Blue Lakes,"614",0.000000000000000,0.000000000000000,"1","1"
"299670","107775257",2011/07/19,"2","00305198",Lake Akron,0.77100000000,"43.0","03080101009249","390","39009","5000000",0.03587744939,0.00007138562,"0","00305198","03080101009249","7947","Akron, Lake",Lake,,LAKE,Akron,"0",0.000000000000000,0.000000000000000,"1","1"
"300497","107816249",2009/09/10,"2","00299953",Lake Downey,0.07300000000,"0.0","03080101010238","390","39004","250000",0.00928474750,0.00000668749,"0","00299953","03080101010238","140173","Downey, Lake",Orange,,ORANGE,Downey,"0",0.000000000000000,0.000000000000000,"1","1"
"300827","78188421",2014/03/25,"2",,,0.00550629000,"0.0","03100103007866","436","43600","100000",0.00335777033,0.00000050021,"0",,"03100103007866","320032",Twin Isles Country Club - Pond 6,Charlotte,,CHNEP,Pond 6,"0",0.000000000000000,0.000000000000000,"1","1"
"301058","107777681",2003/10/16,"2","00299957",Mud Lake,0.03600000000,"0.0","03080101010110","390","39004","250000",0.01193059913,0.00000333650,"0","00299957","03080101010110","140351","Nina, Lake",Orange,,ORANGE,"Nina, Lake","319",0.000000000000000,0.000000000000000,"1","1"
"301059","107777837",2009/09/10,"2","00281753",Lake Drawdy,0.21100000000,"58.0","03080101010119","390","39009","500000",0.02088679390,0.00001945087,"0","00281753","03080101010119","140174","Drawdy, Lake",Orange,,ORANGE,Drawdy,"0",0.000000000000000,0.000000000000000,"1","1"
"301066","107782819",2015/12/05,"2",,,0.01858599000,"0.0","03080101035705","436","43600","100000",0.00516991218,0.00000171077,"0",,"03080101035705","1002896","Yancey, Lake",Brevard,,FAOL,Yancey,"0",0.000000000000000,0.000000000000000,"1","1"
"303085","125973849",2019/07/24,"2","00285131",Kingsley Lake,6.58242795000,"176.0","03080103003017","390","39009","2000000",0.08906623405,0.00061521293,"0","00285131","03080103003017","1001096",Kingsley Lake,Clay,,FAOL,Kingsley,"0",0.000000000000000,0.000000000000000,"1","1"
"303094","125951417",2019/07/24,"2",,,0.02048699000,"0.0","03080103030427","390","39004","250000",0.01097366288,0.00000191653,"0",,"03080103030427","1002860","Ryan, Lake",Clay,,FAOL,Ryan,"0",0.000000000000000,0.000000000000000,"1","1"
"303794","129952177",2016/04/09,"2","00284694",Lake Jackson,14.95426367000,"26.5","03120003001734","390","39009","5000000",0.48865007011,0.00140558863,"0","00284694","03120003001734","260061","Jackson, Lake",Leon,,FAOL,"Jackson, Lake","210",0.000000000000000,0.000000000000000,"1","1"
"304863","125951408",2019/07/24,"2","00307224",Lake Asbury,0.46847692000,"0.0","03080103002983","390","39004","5000000",0.08746871961,0.00004382535,"0","00307224","03080103002983","1002634","Asbury, Lake",Clay,,FAOL,Asbury North,"0",0.000000000000000,0.000000000000000,"1","1"
"305748","112640360",2020/05/28,"2","02557338",Royal Lake,0.12258708000,"0.0","03080102005322","390","39004","500000",0.01969011241,0.00001131507,"0",,"03080102005322","8341",Royal Lake,Lake,,LAKE,Royal,"0",0.000000000000000,0.000000000000000,"1","1"
"305862","112643200",2010/03/29,"2",,,0.10000000000,"0.0","03080102003918","390","39004","500000",0.01505688735,0.00000933430,"0",,"03080102003918","1002739","Clearwater, Lake",Putnam,,FAOL,Clearwater 2,"0",0.000000000000000,0.000000000000000,"1","1"
"306237","125941170",2019/07/24,"2",,,0.02692561000,"0.0","03080103028732","436","43600","100000",0.00972229499,0.00000252626,"0",,"03080103028732","1002768","Fleet Landing, Lake",Duval,,FAOL,Fleet Landing,"0",0.000000000000000,0.000000000000000,"1","1"
"306606","107805517",2015/02/13,"2","00283108",Lake Gleason,0.48450547000,"0.0","03080101009398","390","39004","1000000",0.06406386308,0.00004481731,"0","00283108","03080101009398","220055","Gleason, Lake",Volusia,,VOLUSIA,Gleason,"0",0.000000000000000,0.000000000000000,"1","1"
"306946","78686379",2013/02/20,"2","00286418",Lake Mariam,0.73410533000,"127.0","03100101005120","390","39009","1000000",0.03642521793,0.00006735638,"0",,"03100101005120","160648","Mariam, Lake",Polk,"648",POLK,"Mariam, Lake","277",0.000000000000000,0.000000000000000,"1","1"
"307032","107718459",2015/05/06,"2","00285021",Lake Kathryn,0.30088424000,"52.0","03080101009930","390","39009","500000",0.02243308205,0.00002777724,"0","00285021","03080101009930","7590","Kathryn, Lake",Seminole,,SEMINOLE,Kathryn,"0",0.000000000000000,0.000000000000000,"1","1"
"307078","107751511",2015/05/06,"2","00286888",Mill Lake,0.98805258000,"42.0","03080101010011","390","39009","1000000",0.04592174472,0.00009117496,"0","00286888","03080101010011","7613","Mills, Lake",Seminole,,SEMINOLE,Mills,"0",0.000000000000000,0.000000000000000,"1","1"
"307218","68029649",2009/09/10,"2","00282166",Lake Ella,0.09500000000,"0.0","03100208002333","390","39004","500000",0.01138867528,0.00000879964,"0","00282166","03100208002333","7979","Ella, Lake (near Lady Lake)",Lake,,LAKE,"Ella, Lake","1421",0.000000000000000,0.000000000000000,"1","1"
"312516","107808735",2013/06/26,"2","00285401",Lawne Lake,0.59569551000,"87.0","03080101010320","390","39009","1000000",0.04709569403,0.00005493320,"0","00285401","03080101010320","140284","Lawne, Lake",Orange,,ORANGE,Lawne,"0",0.000000000000000,0.000000000000000,"1","1"
"312517","107808763",2009/09/10,"2","00277674",Lake Adair,0.09800000000,"77.0","03080101010315","390","39009","500000",0.01320726584,0.00000906295,"0","00277674","03080101010315","140062","Adair, Lake",Orange,,ORANGE,Adair,"0",0.000000000000000,0.000000000000000,"1","1"
"312921","41961733",2013/01/03,"2","00285107",King Lake,0.50471660000,"72.0","03100205001202","390","39009","1000000",0.04244554726,0.00004639992,"0","00285107","03100205001202","20125",King Lake,Pasco,"6155",TAMPA BAY,King,"0",0.000000000000000,0.000000000000000,"1","1"
"313013","107775869",2015/02/13,"2","00286168",Lower Lake Louise,0.94304974000,"0.0","03080101008940","390","39004","1000000",0.07695072305,0.00008759896,"0","00286168","03080101008940","220077",Lower Lake Louise,Volusia,,VOLUSIA,Lower Louise,"0",0.000000000000000,0.000000000000000,"1","1"
"317424","107881197",2015/02/13,"2","00305722",Lake George,175.92218149000,"0.0","03080101028890","390","39004","5000000",0.65598585891,0.01633394855,"0","00305722","03080101028890","7904","George, Lake",Volusia,,VOLUSIA,"George, Lake","158",0.000000000000000,0.000000000000000,"1","1"
"317424","107881197",2015/02/13,"2","00305722",Lake George,175.92218149000,"0.0","03080101028890","390","39004","5000000",0.65598585891,0.01633394855,"0","00305722",FCP1206900081,"1183",Silver Glen Spring Run,Lake,,VOLUSIA,"George, Lake","158",0.000000000000000,0.000000000000000,"0","1"
"317507","107775743",2013/11/12,"2",,,0.22135363000,"0.0","03080101008835","390","39004","500000",0.02712695698,0.00002057986,"0",,"03080101008835","1002832","North Estella, Lake",Putnam,,FAOL,South Estella,"0",0.000000000000000,0.000000000000000,"1","1"
"330445",{2B91426F-033B-456C-A66C-D520C8CDEE98},2013/01/03,"2",,,0.09228392000,"0.0","03100205009018","436","43600","250000",0.02087021960,0.00000847769,"0",,FCP1205700124,"6053",West Meadows Lake 2,Hillsborough,,HILLSBOROUGH,West Meadows-3,"0",0.000000000000000,0.000000000000000,"1","1"
"332869",{8CA53379-C722-4F82-BBE7-2015FC918800},2013/02/20,"2","00284467",Lake Idylwild,0.37586487000,"0.0","03100101029721","390","39004","1000000",0.02235999799,0.00003449760,"0",,FCP1210500001,"160522","Idylwild, Lake",Polk,"522",POLK,Idylwild,"0",0.000000000000000,0.000000000000000,"1","1"
"333611",{AF8EB5A2-08FD-49CA-8C33-3D95830ECA6F},2017/08/11,"2","00288069",Lake Okahumpka,1.62439622000,"0.0","03100208027473","390","39004","2000000",0.08456973910,0.00015016371,"0","00288069","03100208004268","1001435","Okahumpka, Lake",Sumter,,FAOL,Okahumpka,"0",0.000000000000000,0.000000000000000,"1","1"
"334487",{B9013B13-861E-4BFF-AF64-3D3C9CB5F98B},2013/04/12,"2","00280390",Lake Chilton,0.06526478000,"0.0","03100101030541","390","39004","250000",0.00915535937,0.00000596754,"0",,FCP1201500005,"320027","Chilton, Lake",Highlands,,CHNEP,Chilton,"0",0.000000000000000,0.000000000000000,"1","1"
"336508",{0F6BBC92-3078-457C-BA93-193802490325},2013/07/29,"2",,,0.44217521000,"0.0","03100101033131","436","43600","5000000",0.08227601391,0.00004019996,"0",,"03100101024168","19695",West Spring Lake,,,SARASOTA,Spring,"0",0.000000000000000,0.000000000000000,"1","1"
"338226",{B2A1DB6C-68F3-42B9-8DA4-CF10AC4B1E8B},2013/06/26,"2","00282673",Lake Formosa,0.13229678000,"73.0","03080101059292","390","39009","500000",0.01976688069,0.00001220049,"0","00290020",FCP1209500013,"140202","Formosa, Lake",Orange,,ORANGE,Formosa,"0",0.000000000000000,0.000000000000000,"1","1"
"338363",{734600B3-B41C-40FF-A3CB-2A73D3804131},2014/09/05,"2","00305962",Little Lake George,6.18882633000,"0.0","03080101059521","390","39004","5000000",0.13866512043,0.00057553220,"0","00305962","03080101042517","1002492",Little Lake George,Putnam,,FAOL,Little Lake George,"242",0.000000000000000,0.000000000000000,"1","1"
"343077","63037977",2013/06/25,"2","00279041",Blue Lake,0.07666121000,"96.0","03140203001865","390","39009","250000",0.01277204634,0.00000722101,"0","00279041","03140203001865","1000197",Blue Lake,Washington,,FAOL,Blue,"0",0.000000000000000,0.000000000000000,"1","1"
"344829","63033541",2013/06/25,"2","00284998",Juniper Lake,2.24945987000,"191.0","03140203001894","390","39009","2000000",0.15129623269,0.00021194504,"0","00284998","03140203001894","1001076",Juniper Lake,Walton,,FAOL,Juniper East,"0",0.000000000000000,0.000000000000000,"1","1"
"346795",{39A303A2-5CEB-4105-B518-C35506ADB43A},2014/09/05,"2",,,0.11658600000,"44.0","03080101059541","390","39009","500000",0.01909747528,0.00001084330,"0","00295009","03080101042801","1002156",Como Lake,Putnam,,FAOL,Banana,"0",0.000000000000000,0.000000000000000,"1","1"
"355565",{CE6C8D42-8A2B-47C7-A0E7-3DF845FA1F85},2014/01/14,"2",,,0.00276998000,"0.0","03100203004161","436","43615","50000",0.00204935379,0.00000025351,"0",,FCP1205700101,"6005",Azalea Lakes (06-13),Hillsborough,,HILLSBOROUGH,Pond 06-13,"0",0.000000000000000,0.000000000000000,"1","1"
"370000",{1D0ED643-3F5D-4B82-A47B-F73A6F88F60B},2014/06/28,"2",,,0.04252860000,"0.0","03080201021270","436","43600","250000",0.01844852219,0.00000395853,"0",,FCP1200003568,"1002938","Grand Haven 4, Lake",Flagler,,FAOL,Grand Haven 5,"0",0.000000000000000,0.000000000000000,"1","1"
"370496",{47C9E854-9844-404E-9BBE-1D4D7007F077},2014/06/28,"2",,,0.01015086000,"0.0","03080201021323","436","43600","100000",0.00420911071,0.00000094473,"0",,FCP1200003566,"1002936","Grand Haven 12, Lake",Flagler,,FAOL,Grand Haven 12,"0",0.000000000000000,0.000000000000000,"1","1"
"370497",{E928D97D-6352-4291-B8CC-285FC2F17A7A},2014/06/28,"2",,,0.00792406000,"0.0","03080201021324","436","43600","100000",0.00438946311,0.00000073748,"0",,FCP1200003567,"1002937","Grand Haven 13, Lake",Flagler,,FAOL,Grand Haven 13,"0",0.000000000000000,0.000000000000000,"1","1"
"371733","68752000",2019/06/18,"2",,,0.04043906000,"29.0","03100206000952","390","39009","250000",0.00753891168,0.00000371452,"0",,"03100206000952","5073","Jackson, Lake",Hillsborough,,HILLSBOROUGH,Jackson,"0",0.000000000000000,0.000000000000000,"1","1"
"372153","58683889",2014/07/11,"2",,,0.04933888000,"0.0","03100207003016","390","39004","250000",0.01007407819,0.00000453389,"0",,"03100207003016","20104",Fishing Lake,Pasco,"5004",TAMPA BAY,Bass,"0",0.000000000000000,0.000000000000000,"1","1"
"372333","113627423",2011/05/17,"2","00291965",Swift Creek Pond,2.36400000000,"130.0","03110206000618","390","39009","5000000",0.05813503292,0.00022125405,"0","00291965","03110206000618","1002957",Swift Creek Pond,Union,,FAOL,Swift Creek,"431",0.000000000000000,0.000000000000000,"1","1"
"372357","68787852",2014/07/11,"2","00281033",Crescent Lake,0.08838119000,"21.0","03100206001345","390","39009","500000",0.01248927113,0.00000809254,"0","00281033","03100206001345","7344",Crescent Lake,Pinellas,,PINELLAS,Crescent,"0",0.000000000000000,0.000000000000000,"1","1"
"372544","58703255",2019/02/01,"2",,,0.02027194000,"0.0","03100207003161","436","43600","100000",0.00770741302,0.00000185665,"0",,"03100207003161","7022",Skipper Lake,Pinellas,,PINELLAS,Skipper,"0",0.000000000000000,0.000000000000000,"1","1"
"372556","58671521",2014/07/11,"2",,,0.00176501000,"0.0","03100207011292","436","43600","50000",0.00184964636,0.00000016200,"0",,"03100207011292","1002886","Turtle, Lake",Pinellas,,FAOL,Turtle,"0",0.000000000000000,0.000000000000000,"1","1"
"372570","58671287",2014/07/11,"2",,,0.01285256000,"0.0","03100207011198","436","43600","100000",0.00512365768,0.00000117968,"0",,"03100207011198","7377",Country Woods Lake,Pinellas,,PINELLAS,Country Woods,"0",0.000000000000000,0.000000000000000,"1","1"
"372956","113647923",2019/04/16,"2","00307655",Lake Alto,2.24357585000,"0.0","03110206000837","390","39004","5000000",0.05979860141,0.00020930739,"0","00307655","03110206000837","1002676","Alto, Lake",Alachua,,FAOL,Alto,"0",0.000000000000000,0.000000000000000,"1","1"
"379029",{6F12198D-8F9D-4155-A352-74BF0166C045},2015/02/05,"2","00290855",Lake Seneca,0.01695109000,"0.6","03090206080723","390","39009","100000",0.00569669632,0.00000153084,"0","00290855","03090206047105","1001733","Seneca, Lake",Broward,,FAOL,Seneca,"0",0.000000000000000,0.000000000000000,"1","1"
"379718",{3AF59B9D-4210-464C-B7FC-535DD7A73E0F},2015/05/06,"2","00278407",Bel-Air Lake,0.14729903000,"40.0","03080101062850","390","39009","500000",0.02691013394,0.00001361049,"0",,FCP1211700013,"7515",Belair Lake,Seminole,,SEMINOLE,Bel-Air,"0",0.000000000000000,0.000000000000000,"1","1"
"379719",{43185401-BD1F-4F62-A4FF-F41320DDBC2D},2014/10/16,"2","00298078",DeForest Lake,0.04768695000,"40.0","03080101062851","390","39009","250000",0.00843089293,0.00000440652,"0",,FCP1211700012,"7535",Deforest Lake,Seminole,,SEMINOLE,DeForest,"0",0.000000000000000,0.000000000000000,"1","1"
"379720",{36141233-67B2-4D7F-A428-5465E29374ED},2015/05/06,"2","00286467",Lake Martha,0.12705498000,"53.0","03080101062852","390","39009","500000",0.01847669747,0.00001172140,"0",,FCP1209500006,"7610","Martha, Lake",Orange,,ORANGE,Martha,"0",0.000000000000000,0.000000000000000,"1","1"
